session,user,stage,start,end,side,filename,moving_hand,held_out_user,held_out_stage,split,generalization
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,unconstrained,1659682239.1,1659682284.45,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-16_left,right,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,CountingUpDownFingerWigglingSpreading,1659682239.1,1659682284.45,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-16_right,right,True,True,test,user_stage
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,unconstrained,1659682294.8833332,1659682340.8833332,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-17_left,right,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,OneHandedFreeStyle,1659682294.8833332,1659682340.8833332,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-17_right,right,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,FingerTouchPalmClapmrburns,1659682357.0666666,1659682416.5833333,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-18_left,both,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,FingerTouchPalmClapmrburns,1659682357.0666666,1659682416.5833333,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-18_right,both,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,HandOverHandAllFingerPinchesThumbSwipeThumbRotate,1659682426.65,1659682472.0833333,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-19_left,both,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,HandOverHandAllFingerPinchesThumbSwipeThumbRotate,1659682426.65,1659682472.0833333,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-19_right,both,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,IndexPinchesMiddlePinchesThumbswipes,1659681422.4,1659681467.4333334,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-2_left,left,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,unconstrained,1659681422.4,1659681467.4333334,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-2_right,left,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,unconstrained,1659682485.05,1659682529.6,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-20_left,right,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,HandOverHandCountingUpDownFingerWigglingSpreading,1659682485.05,1659682529.6,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-20_right,right,True,True,test,user_stage
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,HandOverHandCountingUpDownFingerWigglingSpreading,1659682540.0666666,1659682599.7166667,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-21_left,both,True,True,test,user_stage
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,HandOverHandCountingUpDownFingerWigglingSpreading,1659682540.0666666,1659682599.7166667,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-21_right,both,True,True,test,user_stage
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,PlayBlocksChess,1659682609.1,1659682671.5666666,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-22_left,both,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,PlayBlocksChess,1659682609.1,1659682671.5666666,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-22_right,both,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,CoffeePanicPete,1659682685.1166666,1659682745.5333333,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-23_left,both,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,CoffeePanicPete,1659682685.1166666,1659682745.5333333,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-23_right,both,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,unconstrained,1659681505.2666667,1659681552.3,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-3_left,right,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,IndexPinchesMiddlePinchesThumbswipes,1659681505.2666667,1659681552.3,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-3_right,right,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,DoorknobFingerGraspFistGrab,1659681563.0666666,1659681607.5333333,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-4_left,left,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,unconstrained,1659681563.0666666,1659681607.5333333,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-4_right,left,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,unconstrained,1659681614.6,1659681661.8833332,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-5_left,right,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,DoorknobFingerGraspFistGrab,1659681614.6,1659681661.8833332,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-5_right,right,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,FastPongFronthandBackhandThrowing,1659681675.7666667,1659681720.5166667,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-6_left,left,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,unconstrained,1659681675.7666667,1659681720.5166667,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-6_right,left,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,unconstrained,1659681727.2,1659681772.4,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-7_left,right,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,FastPongFronthandBackhandThrowing,1659681727.2,1659681772.4,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-7_right,right,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,HandDeskSeparateClaspedChest,1659681783.2333333,1659681843.4333334,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-8_left,both,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,HandDeskSeparateClaspedChest,1659681783.2333333,1659681843.4333334,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-8_right,both,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,PokePinchCloseFar,1659681852.8166666,1659681897.6333334,left,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-9_left,left,True,False,test,user
2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2,effb699d16,unconstrained,1659681852.8166666,1659681897.6333334,right,2022-08-04-1659600000-90710-cv-emg-pose-demonstration@2-recording-9_right,left,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,ThumbsUpDownThumbRotationsCWCCWP,1659677726.35,1659677791.0166667,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-1_left,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,ThumbsUpDownThumbRotationsCWCCWP,1659677726.35,1659677791.0166667,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-1_right,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,HandClawGraspFlicks,1659678371.4166667,1659678431.6333334,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-10_left,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,HandClawGraspFlicks,1659678371.4166667,1659678431.6333334,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-10_right,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,ShakaVulcanPeace,1659678441.0333333,1659678500.6333334,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-11_left,both,True,True,test,user_stage
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,ShakaVulcanPeace,1659678441.0333333,1659678500.6333334,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-11_right,both,True,True,test,user_stage
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,HookEmHornsOKScissors,1659678508.7166667,1659678568.75,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-12_left,both,True,True,test,user_stage
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,HookEmHornsOKScissors,1659678508.7166667,1659678568.75,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-12_right,both,True,True,test,user_stage
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,TwoHandedFreeStyle,1659678576.6833334,1659678813.4166667,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-13_left,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,TwoHandedFreeStyle,1659678576.6833334,1659678813.4166667,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-13_right,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,OneHandedFreeStyle,1659678825.6166666,1659678870.5666666,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-14_left,left,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,unconstrained,1659678825.6166666,1659678870.5666666,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-14_right,left,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,unconstrained,1659678878.2,1659678923.2333333,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-15_left,right,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,OneHandedFreeStyle,1659678878.2,1659678923.2333333,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-15_right,right,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,CountingUpDownFaceSideAway,1659677798.2333333,1659677857.9333334,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-2_left,both,True,True,test,user_stage
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,CountingUpDownFaceSideAway,1659677798.2333333,1659677857.9333334,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-2_right,both,True,True,test,user_stage
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,ThumbsSwipesWholeHand,1659677865.1166666,1659677925.9333334,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-3_left,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,ThumbsSwipesWholeHand,1659677865.1166666,1659677925.9333334,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-3_right,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,FingerWigglingSpreading,1659677933.4833333,1659677993.7,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-4_left,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,FingerWigglingSpreading,1659677933.4833333,1659677993.7,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-4_right,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,FingerAbductionSeries,1659678002.4333334,1659678062.5833333,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-5_left,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,FingerAbductionSeries,1659678002.4333334,1659678062.5833333,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-5_right,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,WristFlexionAbduction,1659678071.45,1659678138.05,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-6_left,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,WristFlexionAbduction,1659678071.45,1659678138.05,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-6_right,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,FingerPinchesSingleFingerPinchesMultiple,1659678150.7666667,1659678211.9166667,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-7_left,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,FingerPinchesSingleFingerPinchesMultiple,1659678150.7666667,1659678211.9166667,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-7_right,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,FingerFreeform,1659678221.5666666,1659678284.1333334,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-8_left,both,True,True,test,user_stage
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,FingerFreeform,1659678221.5666666,1659678284.1333334,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-8_right,both,True,True,test,user_stage
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,IndividualFingerPointingSnap,1659678292.1,1659678361.3,left,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-9_left,both,True,False,test,user
2022-08-04-1659600000-98054-cv-emg-pose-train@2,effb699d16,IndividualFingerPointingSnap,1659678292.1,1659678361.3,right,2022-08-04-1659600000-98054-cv-emg-pose-train@2-recording-9_right,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,TwoHandedFreeStyle,1659693933.3833334,1659693996.7,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-1_left,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,TwoHandedFreeStyle,1659693933.3833334,1659693996.7,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-1_right,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694492.5833333,1659694538.3,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-10_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,PokePinchCloseFar,1659694492.5833333,1659694538.3,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-10_right,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,GraspPunchCloseFar,1659694550.1333334,1659694594.2666667,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-11_left,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694550.1333334,1659694594.2666667,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-11_right,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694600.3666666,1659694646.0666666,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-12_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,GraspPunchCloseFar,1659694600.3666666,1659694646.0666666,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-12_right,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,PokeDrawPinchRotateclosefar,1659694662.8166666,1659694708.4833333,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-13_left,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694662.8166666,1659694708.4833333,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-13_right,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694716.3333333,1659694761.35,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-14_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,PokeDrawPinchRotateclosefar,1659694716.3333333,1659694761.35,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-14_right,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694786.5166667,1659694831.5333333,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-15_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,AllFingerPinchesThumbSwipeThumbRotate,1659694786.5166667,1659694831.5333333,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-15_right,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694839.9,1659694884.5333333,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-16_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,CountingUpDownFingerWigglingSpreading,1659694839.9,1659694884.5333333,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-16_right,right,True,True,test,user_stage
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694892.8666666,1659694937.5833333,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-17_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,OneHandedFreeStyle,1659694892.8666666,1659694937.5833333,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-17_right,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,FingerTouchPalmClapmrburns,1659694952.7666667,1659695013.6,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-18_left,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,FingerTouchPalmClapmrburns,1659694952.7666667,1659695013.6,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-18_right,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659695026.5166667,1659695072.1,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-19_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,HandOverHandAllFingerPinchesThumbSwipeThumbRotate,1659695026.5166667,1659695072.1,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-19_right,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,IndexPinchesMiddlePinchesThumbswipes,1659694014.4,1659694059.3833334,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-2_left,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694014.4,1659694059.3833334,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-2_right,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659695080.0,1659695124.55,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-20_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,HandOverHandCountingUpDownFingerWigglingSpreading,1659695080.0,1659695124.55,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-20_right,right,True,True,test,user_stage
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,HandOverHandCountingUpDownFingerWigglingSpreading,1659695137.2333333,1659695198.9666667,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-21_left,both,True,True,test,user_stage
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,HandOverHandCountingUpDownFingerWigglingSpreading,1659695137.2333333,1659695198.9666667,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-21_right,both,True,True,test,user_stage
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,PlayBlocksChess,1659695230.3833334,1659695291.7333333,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-22_left,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,PlayBlocksChess,1659695230.3833334,1659695291.7333333,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-22_right,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,CoffeePanicPete,1659695305.25,1659695366.9666667,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-23_left,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,CoffeePanicPete,1659695305.25,1659695366.9666667,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-23_right,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694067.3666666,1659694112.6333334,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-3_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,IndexPinchesMiddlePinchesThumbswipes,1659694067.3666666,1659694112.6333334,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-3_right,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,DoorknobFingerGraspFistGrab,1659694130.0666666,1659694175.5666666,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-4_left,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694130.0666666,1659694175.5666666,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-4_right,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694185.7,1659694231.6333334,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-5_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,DoorknobFingerGraspFistGrab,1659694185.7,1659694231.6333334,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-5_right,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,FastPongFronthandBackhandThrowing,1659694246.4333334,1659694290.9833333,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-6_left,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694246.4333334,1659694290.9833333,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-6_right,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694297.6333334,1659694342.5,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-7_left,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,FastPongFronthandBackhandThrowing,1659694297.6333334,1659694342.5,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-7_right,right,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,HandDeskSeparateClaspedChest,1659694369.4666667,1659694429.5,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-8_left,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,HandDeskSeparateClaspedChest,1659694369.4666667,1659694429.5,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-8_right,both,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,PokePinchCloseFar,1659694440.2,1659694485.3833334,left,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-9_left,left,True,False,test,user
2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659694440.2,1659694485.3833334,right,2022-08-05-1659686400-20990-cv-emg-pose-demonstration@2-recording-9_right,left,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,TwoHandedFreeStyle,1659695450.9166667,1659695514.9833333,left,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-1_left,both,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,TwoHandedFreeStyle,1659695450.9166667,1659695514.9833333,right,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-1_right,both,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659695980.7666667,1659696025.55,left,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-10_left,right,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,PokePinchCloseFar,1659695980.7666667,1659696025.55,right,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-10_right,right,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,GraspPunchCloseFar,1659696035.2,1659696079.2,left,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-11_left,left,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659696035.2,1659696079.2,right,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-11_right,left,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659696086.2833333,1659696131.1333334,left,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-12_left,right,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,GraspPunchCloseFar,1659696086.2833333,1659696131.1333334,right,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-12_right,right,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,PokeDrawPinchRotateclosefar,1659696140.6333334,1659696185.0666666,left,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-13_left,left,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659696140.6333334,1659696185.0666666,right,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-13_right,left,True,False,test,user
2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2,13b8b5f76d,unconstrained,1659696197.2333333,1659696241.55,left,2022-08-05-1659686400-55c10-cv-emg-pose-demonstration@2-recording-14_left,right,True,False,test,user
